,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,7.82565,7.901998,7.310302,7.758845,5.494708,155079.0
1,2016-01-05,7.758845,7.949715,7.510715,7.63478,5.406847,223398.0
2,2016-01-06,7.501172,7.615693,7.453454,7.587063,5.373053,211034.0
3,2016-01-07,7.491628,7.615693,7.348476,7.567976,5.359538,159795.0
4,2016-01-08,7.539346,7.644324,7.462998,7.462998,5.285192,135066.0
5,2016-01-11,7.567976,7.567976,7.205324,7.348476,5.20409,112642.0
6,2016-01-12,7.491628,7.491628,7.272128,7.358019,5.210848,143343.0
7,2016-01-13,7.567976,7.567976,7.319846,7.329389,5.190573,240792.0
8,2016-01-14,7.443911,7.758845,7.396193,7.596606,5.379812,227904.0
9,2016-01-15,7.577519,7.672954,7.358019,7.529802,5.332503,423535.0
10,2016-01-18,7.548889,7.548889,7.281672,7.529802,5.332503,229895.0
11,2016-01-19,7.548889,7.682498,7.434367,7.625237,5.400088,180332.0
12,2016-01-20,7.548889,7.739759,7.491628,7.558432,5.352778,161785.0
13,2016-01-21,7.539346,7.60615,7.377106,7.377106,5.224366,141353.0
14,2016-01-22,7.462998,7.60615,7.396193,7.539346,5.339262,152250.0
15,2016-01-26,7.63478,7.63478,7.396193,7.472541,5.291951,245508.0
16,2016-01-27,7.520259,7.539346,7.348476,7.41528,5.2514,791116.0
17,2016-01-28,7.38665,7.520259,7.38665,7.472541,5.291951,71567.0
18,2016-01-29,7.567976,7.816106,7.539346,7.682498,5.440639,231467.0
19,2016-02-01,7.587063,7.921085,7.577519,7.921085,5.609604,121129.0
20,2016-02-02,7.863824,7.863824,7.682498,7.730215,5.474432,165977.0
21,2016-02-03,7.730215,7.921085,7.692041,7.758845,5.494708,325981.0
22,2016-02-04,7.940172,8.150128,7.85428,7.968802,5.643396,164719.0
23,2016-02-05,8.07378,8.445976,8.07378,8.445976,5.981324,99649.0
24,2016-02-10,8.207389,8.455519,8.207389,8.426889,5.967808,79321.0
25,2016-02-11,8.398258,8.398258,7.921085,7.968802,5.643396,503590.0
26,2016-02-12,8.07378,8.131041,7.921085,8.016519,5.677188,126788.0
27,2016-02-15,8.064237,8.207389,7.959258,8.064237,5.710982,99649.0
28,2016-02-16,8.159671,8.302824,8.016519,8.197845,5.805602,132236.0
29,2016-02-17,8.236019,8.302824,7.978345,8.207389,5.812361,213758.0
30,2016-02-18,8.111954,8.131041,7.892454,7.968802,5.643396,395767.0
31,2016-02-19,7.968802,8.102411,7.882911,7.968802,5.643396,223293.0
32,2016-02-22,8.035606,8.302824,8.035606,8.302824,5.879945,171740.0
33,2016-02-23,8.236019,8.274193,7.978345,8.111954,5.744774,229790.0
34,2016-02-24,8.111954,8.111954,7.835193,8.064237,5.710982,136533.0
35,2016-02-25,8.102411,8.197845,7.921085,8.188302,5.798843,164510.0
36,2016-02-26,8.216932,8.350541,8.131041,8.340997,5.90698,125845.0
37,2016-02-29,8.350541,8.522324,8.283737,8.398258,5.947531,294651.0
38,2016-03-01,8.54141,8.713193,8.436432,8.589128,6.082702,155708.0
39,2016-03-02,8.589128,8.904063,8.589128,8.684563,6.150288,225913.0
40,2016-03-03,9.705715,9.705715,9.705715,9.705715,6.873454,614765.0
41,2016-03-04,9.705715,10.402388,9.677084,9.877497,6.995109,570337.0
42,2016-03-07,9.801149,9.877497,9.352606,9.428954,6.677456,562583.0
43,2016-03-08,9.457584,9.877497,9.438497,9.591193,6.792352,286792.0
44,2016-03-09,9.63891,9.982475,9.209454,9.247628,6.549042,387489.0
45,2016-03-10,9.467128,10.32604,9.448041,10.020649,7.096487,1479754.0
46,2016-03-11,9.839323,10.774584,9.762975,10.440562,7.393863,715357.0
47,2016-03-14,10.593258,10.73641,10.287867,10.48828,7.427655,348929.0
48,2016-03-15,10.116084,10.364214,9.600736,9.925215,7.0289,345471.0
49,2016-03-16,9.82978,9.934758,9.428954,9.877497,6.995109,405093.0
50,2016-03-17,10.593258,10.688693,10.182888,10.316497,7.306002,332478.0
51,2016-03-18,10.335584,10.879562,10.278323,10.879562,7.704755,323571.0
52,2016-03-21,10.717323,11.137236,10.650519,10.879562,7.704755,253681.0
53,2016-03-22,10.879562,11.299475,10.507367,10.688693,7.569586,613822.0
54,2016-03-23,10.784127,10.784127,10.306954,10.48828,7.427655,363494.0
55,2016-03-24,10.259236,10.669606,10.249693,10.459649,7.40738,646200.0
56,2016-03-28,10.602801,11.547605,10.602801,11.547605,8.177855,497826.0
57,2016-03-29,11.538062,12.015236,11.490345,11.881627,8.414406,791745.0
58,2016-03-30,11.986605,12.263366,11.64304,11.64304,8.24544,497826.0
59,2016-03-31,11.538062,12.129757,11.289932,11.738475,8.313026,630273.0
60,2016-04-01,11.595323,11.938888,11.299475,11.499888,8.144063,465134.0
61,2016-04-04,11.452171,11.452171,11.003627,11.146779,7.893996,219626.0
62,2016-04-05,11.013171,11.433084,10.98454,11.261301,7.975099,192906.0
63,2016-04-06,11.165866,11.347192,10.774584,10.927279,7.738551,197726.0
64,2016-04-07,11.108606,11.232671,11.022714,11.022714,7.806134,238173.0
65,2016-04-08,11.280388,11.786192,11.280388,11.42354,8.089995,493635.0
66,2016-04-11,11.42354,11.748018,11.42354,11.604866,8.218407,483576.0
67,2016-04-12,11.738475,11.929344,11.547605,11.662127,8.258958,274323.0
68,2016-04-13,11.919801,12.120214,11.366279,11.595323,8.211647,503170.0
69,2016-04-14,11.728931,11.814823,11.127692,11.242214,7.961582,385184.0
70,2016-04-15,11.413997,11.518975,11.261301,11.404453,8.076477,312150.0
71,2016-04-18,11.471258,11.509432,11.118149,11.118149,7.87372,267198.0
72,2016-04-19,11.261301,11.442627,11.032258,11.261301,7.975099,265836.0
73,2016-04-20,11.261301,11.309019,11.079975,11.261301,7.975099,149002.0
74,2016-04-22,11.079975,11.280388,11.022714,11.070432,7.83993,191125.0
75,2016-04-25,10.98454,11.099062,10.698236,10.831845,7.670964,156022.0
76,2016-04-26,10.879562,11.070432,10.850932,10.98454,7.7791,209672.0
77,2016-04-27,11.099062,11.242214,10.936823,11.070432,7.83993,258920.0
78,2016-04-28,11.060888,11.242214,10.850932,11.242214,7.961582,135694.0
79,2016-04-29,11.280388,11.309019,11.118149,11.309019,8.008893,139467.0
80,2016-05-02,11.356736,11.356736,10.974997,10.98454,7.7791,131503.0
81,2016-05-03,10.793671,10.793671,10.51691,10.583714,7.495239,195631.0
82,2016-05-04,10.526453,10.784127,10.373758,10.679149,7.562827,122177.0
83,2016-05-05,10.803214,11.194497,10.688693,11.051345,7.826411,325353.0
84,2016-05-06,10.98454,11.366279,10.98454,11.309019,8.008893,539740.0
85,2016-05-09,11.309019,11.509432,11.070432,11.499888,8.144063,392938.0
86,2016-05-10,11.595323,11.967518,11.585779,11.891171,8.421164,421439.0
87,2016-05-11,12.148844,12.167931,11.881627,12.015236,8.509027,444177.0
88,2016-05-12,12.120214,12.425605,11.919801,12.291997,8.705024,534396.0
89,2016-05-13,12.263366,12.444692,12.072497,12.244279,8.67123,614346.0
90,2016-05-16,12.215649,12.396975,12.139301,12.139301,8.596889,186200.0
91,2016-05-17,12.139301,12.263366,11.738475,11.776649,8.340063,271913.0
92,2016-05-18,11.776649,12.024779,11.499888,11.738475,8.313026,344947.0
93,2016-05-19,11.757562,11.824366,11.64304,11.738475,8.313026,190915.0
94,2016-05-20,11.919801,11.919801,11.671671,11.814823,8.367096,168596.0
95,2016-05-23,11.662127,12.101127,11.585779,11.977062,8.481991,194268.0
96,2016-05-24,12.110671,12.158388,11.824366,11.891171,8.421164,196259.0
97,2016-05-25,11.83391,12.101127,11.767105,11.900714,8.427922,55535.0
98,2016-05-27,11.919801,11.977062,11.728931,11.776649,8.340063,151307.0
99,2016-05-30,11.786192,11.900714,11.748018,11.795736,8.353579,148164.0
100,2016-05-31,11.748018,11.872084,11.595323,11.604866,8.218407,496988.0
101,2016-06-01,11.662127,11.738475,11.490345,11.595323,8.211647,88856.0
102,2016-06-02,11.595323,11.767105,11.137236,11.404453,8.076477,208309.0
103,2016-06-03,11.471258,11.595323,11.261301,11.452171,8.11027,207890.0
104,2016-06-06,11.471258,11.509432,11.194497,11.385366,8.062961,166396.0
105,2016-06-07,11.289932,11.662127,11.289932,11.652584,8.2522,239849.0
106,2016-06-08,11.64304,11.977062,11.538062,11.83391,8.380611,172997.0
107,2016-06-09,11.83391,11.957975,11.767105,11.891171,8.421164,42227.0
108,2016-06-10,11.852997,11.86254,11.461714,11.566692,8.191373,57421.0
109,2016-06-13,11.471258,11.61441,11.146779,11.61441,8.225167,123225.0
110,2016-06-14,11.604866,11.662127,11.299475,11.309019,8.008893,139467.0
111,2016-06-15,11.461714,11.461714,11.213584,11.318562,8.01565,112223.0
112,2016-06-16,11.261301,11.576236,11.089519,11.576236,8.198132,121025.0
113,2016-06-17,11.576236,11.595323,11.337649,11.356736,8.042686,90952.0
114,2016-06-20,11.499888,11.786192,11.433084,11.786192,8.346821,99439.0
115,2016-06-21,11.595323,11.595323,11.356736,11.356736,8.042686,217740.0
116,2016-06-22,11.452171,11.528518,11.251758,11.261301,7.975099,149945.0
117,2016-06-23,11.337649,11.690758,11.337649,11.690758,8.279233,108031.0
118,2016-06-24,11.17541,11.385366,11.070432,11.375823,8.056203,187248.0
119,2016-06-27,11.328105,11.356736,11.089519,11.347192,8.035926,88332.0
120,2016-06-28,11.461714,11.805279,11.452171,11.728931,8.30627,177713.0
121,2016-06-29,11.900714,12.435149,11.805279,12.33017,8.732058,180123.0
122,2016-06-30,12.291997,12.597388,12.215649,12.473323,8.833436,105412.0
123,2016-07-01,12.07932,12.195282,11.837734,12.021339,8.878782,77922.0
124,2016-07-04,12.088984,12.195282,11.973022,12.059993,8.907331,38909.0
125,2016-07-05,12.127637,12.543166,11.982686,12.282253,9.071489,86614.0
126,2016-07-06,12.272589,12.320907,11.982686,12.127637,8.957291,95514.0
127,2016-07-07,12.127637,12.272589,12.05033,12.05033,8.900192,94583.0
128,2016-07-08,12.05033,12.659128,12.05033,12.61081,9.314156,234698.0
129,2016-07-11,12.659128,13.08432,12.61081,13.016675,9.61392,205516.0
130,2016-07-12,13.045666,13.383887,12.997349,13.229272,9.770944,182336.0
131,2016-07-13,13.325906,13.528839,13.055329,13.441868,9.927963,166607.0
132,2016-07-14,13.470858,14.021675,13.470858,14.002348,10.341924,201687.0
