,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,12.492421,12.723486,12.037745,12.037745,10.918091,9935049.0
1,2016-01-05,12.186819,13.036542,12.186819,12.894921,11.695539,9643248.0
2,2016-01-06,12.678764,13.222885,12.67131,12.820384,11.627935,4586976.0
3,2016-01-07,12.663856,12.783116,12.380615,12.61168,11.438646,6451148.0
4,2016-01-08,12.67131,12.820384,12.343347,12.581866,11.411605,3138436.0
5,2016-01-11,12.596773,12.716032,12.186819,12.224087,11.087102,5561792.0
6,2016-01-12,12.417884,12.701125,12.283717,12.507328,11.344,3125288.0
7,2016-01-13,12.634042,12.880014,12.432791,12.552051,11.384562,3394952.0
8,2016-01-14,12.626588,12.626588,12.14955,12.47006,11.310197,3846673.0
9,2016-01-15,12.164458,12.402976,11.963207,12.365708,11.215552,4965445.0
10,2016-01-18,12.253902,12.328439,11.955754,11.970661,10.857247,6710750.0
11,2016-01-19,12.291171,12.328439,12.075013,12.253902,11.114145,5272138.0
12,2016-01-20,12.037745,12.253902,11.88867,12.224087,11.087102,4348705.0
13,2016-01-21,12.142097,12.335893,11.933393,12.335893,11.188508,4171746.0
14,2016-01-22,12.432791,12.596773,12.335893,12.447699,11.289915,3365168.0
15,2016-01-26,12.365708,12.440245,12.082467,12.127189,10.999215,3191295.0
16,2016-01-27,12.097374,12.738393,12.089921,12.634042,11.458927,4194688.0
17,2016-01-28,12.745847,12.850199,12.343347,12.634042,11.458927,2638416.0
18,2016-01-29,12.775662,13.357052,12.701125,13.222885,11.993001,5615457.0
19,2016-02-01,13.043996,13.677561,12.924736,13.461404,12.209333,3512746.0
20,2016-02-02,13.13344,13.550848,12.753301,13.096172,11.878077,5963069.0
21,2016-02-03,13.245246,13.968256,12.805477,13.483765,12.229614,4827929.0
22,2016-02-04,13.826635,13.878811,13.267607,13.267607,12.033564,4514529.0
23,2016-02-05,12.880014,12.93219,12.455152,12.522236,11.357519,15578546.0
24,2016-02-10,12.522236,12.566958,12.015383,12.112282,10.985696,3471156.0
25,2016-02-11,11.993022,12.194273,11.814133,11.940846,10.830206,6031357.0
26,2016-02-12,12.119735,12.246448,11.88867,12.075013,10.951894,3545347.0
27,2016-02-15,12.224087,12.373162,12.060106,12.186819,11.0533,2484802.0
28,2016-02-16,12.3508,12.738393,12.261356,12.447699,11.289915,3653615.0
29,2016-02-17,12.574412,13.222885,12.507328,12.842745,11.648214,6581418.0
30,2016-02-18,12.716032,13.178163,12.604227,12.976912,11.769903,3101810.0
31,2016-02-19,12.760755,13.371959,12.678764,13.043996,11.830747,2577910.0
32,2016-02-22,13.610478,13.71483,13.275061,13.416681,12.168772,3675618.0
33,2016-02-23,13.245246,13.6552,12.87256,13.043996,11.830747,3145144.0
