,Date,Open,High,Low,Close,Adj Close,Volume
0,2018-05-02,74.019997,74.889999,73.239998,74.75,69.138039,255300.0
1,2018-05-03,74.910004,75.949997,74.760002,75.699997,70.016716,113200.0
2,2018-05-04,74.889999,74.889999,67.410004,71.139999,65.799072,542200.0
3,2018-05-07,71.150002,72.959999,71.150002,72.699997,67.241951,353400.0
4,2018-05-08,73.0,74.5,72.800003,74.099998,68.536842,300400.0
5,2018-05-09,74.470001,74.489998,74.0,74.0,68.444366,47800.0
6,2018-05-10,74.019997,74.449997,68.989998,74.449997,68.860573,185500.0
7,2018-05-11,1.029038,1.030136,0.993365,1.00983,0.934016,10240137.0
8,2018-05-14,1.017513,1.02355,0.987877,1.012574,0.936553,9185148.0
9,2018-05-15,1.00983,1.020806,0.993365,1.003244,0.927924,7665526.0
10,2018-05-16,1.00489,1.014769,1.004341,1.00983,0.934016,2346850.0
11,2018-05-17,1.00983,1.010927,1.004341,1.009281,0.933508,1246308.0
12,2018-05-18,1.00983,1.014769,0.987877,1.012574,0.936553,4136140.0
13,2018-05-21,1.012025,1.012025,0.987877,0.993365,0.918787,47939149.0
14,2018-05-22,1.004341,1.020806,1.002146,1.015318,0.939092,14155805.0
15,2018-05-23,1.015318,1.042759,1.00489,1.041112,0.962949,4343859.0
16,2018-05-24,1.041661,1.042759,1.010927,1.010927,0.93503,7596287.0
17,2018-05-25,1.015318,1.026294,0.979645,1.00983,0.934016,6909359.0
18,2018-05-28,1.00983,1.019708,0.9769,0.990621,0.916249,7412256.0
19,2018-05-29,0.994463,1.012574,0.986779,1.007086,0.931478,6964022.0
20,2018-05-30,1.007086,1.01422,0.960436,0.960436,0.88833,3030133.0
21,2018-06-01,0.965924,0.998853,0.894577,0.943971,0.873101,4354791.0
22,2018-06-04,0.952752,0.9769,0.934092,0.946715,0.875639,5167443.0
23,2018-06-05,0.948911,0.965375,0.88415,0.894029,0.826909,15573390.0
24,2018-06-06,0.896224,0.91653,0.850672,0.85616,0.791883,1685431.0
25,2018-06-07,0.850672,0.850672,0.749689,0.79579,0.736045,4021349.0
26,2018-06-08,0.813352,0.844086,0.790301,0.817742,0.756349,2348672.0
27,2018-06-11,0.841891,0.878113,0.817742,0.850672,0.786807,2753175.0
28,2018-06-12,0.86055,0.894029,0.857806,0.878113,0.812187,2046205.0
29,2018-06-13,0.878113,0.892931,0.827072,0.861648,0.796959,1820266.0
30,2018-06-14,0.850672,0.878662,0.850672,0.853416,0.789345,1528732.0
31,2018-06-15,0.862197,0.867685,0.834207,0.839695,0.776654,6399174.0
32,2018-06-18,0.835854,0.849025,0.823231,0.823231,0.761426,801718.0
33,2018-06-19,0.823231,0.825975,0.803473,0.811705,0.750765,4637215.0
34,2018-06-20,0.823231,0.825975,0.78646,0.78646,0.727416,2596476.0
35,2018-06-21,0.79579,0.79579,0.764507,0.764507,0.707111,1084142.0
