,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,2.31,2.31,2.31,2.31,2.309395,0.0
1,2016-01-05,2.31,2.31,2.31,2.31,2.309395,0.0
2,2016-01-06,2.31,2.31,2.31,2.31,2.309395,0.0
3,2016-01-07,2.31,2.31,2.31,2.31,2.309395,0.0
4,2016-01-08,2.31,2.31,2.31,2.31,2.309395,0.0
5,2016-01-11,2.31,2.31,2.31,2.31,2.309395,0.0
6,2016-01-12,2.31,2.31,2.31,2.31,2.309395,0.0
7,2016-01-13,2.2,2.2,2.2,2.2,2.199424,3900.0
8,2016-01-14,2.2,2.2,2.2,2.2,2.199424,0.0
9,2016-01-15,2.2,2.2,2.2,2.2,2.199424,0.0
10,2016-01-18,2.2,2.2,2.2,2.2,2.199424,0.0
11,2016-01-19,2.2,2.2,2.2,2.2,2.199424,0.0
12,2016-01-20,2.2,2.2,2.2,2.2,2.199424,0.0
13,2016-01-21,2.2,2.2,2.2,2.2,2.199424,0.0
14,2016-01-22,2.2,2.2,2.2,2.2,2.199424,0.0
15,2016-01-26,2.2,2.2,2.2,2.2,2.199424,0.0
16,2016-01-27,2.2,2.2,2.2,2.2,2.199424,0.0
17,2016-01-28,2.2,2.2,2.2,2.2,2.199424,0.0
18,2016-01-29,2.2,2.2,2.2,2.2,2.199424,0.0
19,2016-02-01,2.2,2.2,2.2,2.2,2.199424,0.0
20,2016-02-02,2.2,2.2,2.2,2.2,2.199424,0.0
21,2016-02-03,2.2,2.2,2.2,2.2,2.199424,0.0
22,2016-02-04,2.2,2.2,2.2,2.2,2.199424,0.0
23,2016-02-05,2.2,2.2,2.2,2.2,2.199424,0.0
24,2016-02-10,2.2,2.2,2.2,2.2,2.199424,0.0
25,2016-02-11,2.2,2.2,2.2,2.2,2.199424,0.0
26,2016-02-12,1.92,1.92,1.92,1.92,1.919497,300.0
27,2016-02-15,1.92,1.92,1.92,1.92,1.919497,0.0
28,2016-02-16,1.92,1.92,1.92,1.92,1.919497,0.0
29,2016-02-17,1.92,1.92,1.92,1.92,1.919497,0.0
30,2016-02-18,1.92,1.92,1.92,1.92,1.919497,0.0
31,2016-02-19,1.92,1.92,1.92,1.92,1.919497,0.0
32,2016-02-22,1.92,1.92,1.92,1.92,1.919497,0.0
33,2016-02-23,1.92,1.92,1.92,1.92,1.919497,0.0
34,2016-02-24,1.92,1.92,1.92,1.92,1.919497,0.0
35,2016-02-25,1.92,1.92,1.92,1.92,1.919497,0.0
36,2016-02-26,1.92,1.92,1.92,1.92,1.919497,0.0
37,2016-02-29,1.92,1.92,1.92,1.92,1.919497,0.0
38,2016-03-01,1.92,1.92,1.92,1.92,1.919497,0.0
39,2016-03-02,1.92,1.92,1.92,1.92,1.919497,0.0
40,2016-03-03,1.92,1.92,1.92,1.92,1.919497,0.0
41,2016-03-04,1.92,1.92,1.92,1.92,1.919497,0.0
42,2016-03-07,1.92,1.92,1.92,1.92,1.919497,0.0
43,2016-03-08,1.72,1.72,1.71,1.71,1.709552,1200.0
44,2016-03-09,1.71,1.71,1.71,1.71,1.709552,0.0
45,2016-03-10,1.71,1.71,1.71,1.71,1.709552,0.0
46,2016-03-11,1.71,1.71,1.71,1.71,1.709552,0.0
47,2016-03-14,1.71,1.71,1.71,1.71,1.709552,0.0
48,2016-03-15,1.71,1.71,1.71,1.71,1.709552,0.0
49,2016-03-16,1.71,1.71,1.71,1.71,1.709552,0.0
50,2016-03-17,1.71,1.71,1.71,1.71,1.709552,0.0
51,2016-03-18,1.71,1.71,1.71,1.71,1.709552,0.0
52,2016-03-21,1.71,1.71,1.71,1.71,1.709552,0.0
53,2016-03-22,1.71,1.71,1.71,1.71,1.709552,0.0
54,2016-03-23,1.51,1.51,1.51,1.51,1.509605,100.0
55,2016-03-24,1.51,1.51,1.51,1.51,1.509605,0.0
56,2016-03-28,1.51,1.51,1.51,1.51,1.509605,0.0
57,2016-03-29,1.51,1.51,1.51,1.51,1.509605,0.0
58,2016-03-30,1.51,1.51,1.51,1.51,1.509605,0.0
59,2016-03-31,1.51,1.51,1.51,1.51,1.509605,0.0
60,2016-04-01,1.51,1.51,1.51,1.51,1.509605,0.0
61,2016-04-04,1.51,1.51,1.51,1.51,1.509605,0.0
62,2016-04-05,1.51,1.51,1.51,1.51,1.509605,0.0
63,2016-04-06,1.51,1.51,1.51,1.51,1.509605,0.0
64,2016-04-07,1.51,1.51,1.51,1.51,1.509605,0.0
65,2016-04-08,1.51,1.51,1.51,1.51,1.509605,0.0
66,2016-04-11,1.51,1.51,1.51,1.51,1.509605,0.0
67,2016-04-12,1.51,1.51,1.51,1.51,1.509605,0.0
68,2016-04-13,1.51,1.51,1.51,1.51,1.509605,0.0
69,2016-04-14,1.51,1.51,1.51,1.51,1.509605,0.0
70,2016-04-15,1.51,1.51,1.51,1.51,1.509605,0.0
71,2016-04-18,1.51,1.51,1.51,1.51,1.509605,0.0
72,2016-04-19,1.51,1.51,1.51,1.51,1.509605,0.0
73,2016-04-20,1.51,1.51,1.51,1.51,1.509605,0.0
74,2016-04-22,1.51,1.51,1.51,1.51,1.509605,0.0
75,2016-04-25,1.51,1.51,1.51,1.51,1.509605,0.0
76,2016-04-26,1.51,1.51,1.51,1.51,1.509605,0.0
77,2016-04-27,1.51,1.51,1.51,1.51,1.509605,0.0
78,2016-04-28,1.51,1.51,1.51,1.51,1.509605,0.0
79,2016-04-29,1.51,1.51,1.51,1.51,1.509605,0.0
80,2016-05-02,1.51,1.51,1.51,1.51,1.509605,0.0
81,2016-05-03,1.51,1.51,1.51,1.51,1.509605,0.0
82,2016-05-04,1.51,1.51,1.51,1.51,1.509605,0.0
83,2016-05-05,1.51,1.51,1.51,1.51,1.509605,0.0
84,2016-05-06,1.52,1.52,1.52,1.52,1.519602,1000.0
85,2016-05-09,1.44,1.44,1.44,1.44,1.439623,2000.0
86,2016-05-10,1.44,1.44,1.44,1.44,1.439623,0.0
87,2016-05-11,1.44,1.44,1.44,1.44,1.439623,0.0
88,2016-05-12,1.5,1.5,1.5,1.5,1.499607,1200.0
89,2016-05-13,1.5,1.5,1.5,1.5,1.499607,0.0
90,2016-05-16,1.8,1.8,1.8,1.8,1.799529,1300.0
91,2016-05-17,1.8,1.8,1.8,1.8,1.799529,0.0
92,2016-05-18,1.8,1.8,1.8,1.8,1.799529,0.0
93,2016-05-19,1.9,1.9,1.9,1.9,1.899503,100.0
94,2016-05-20,1.9,1.9,1.9,1.9,1.899503,0.0
95,2016-05-23,1.9,1.9,1.9,1.9,1.899503,0.0
96,2016-05-24,1.9,1.9,1.9,1.9,1.899503,0.0
97,2016-05-25,1.9,1.9,1.9,1.9,1.899503,0.0
98,2016-05-27,1.9,1.9,1.9,1.9,1.899503,0.0
99,2016-05-30,1.9,1.9,1.9,1.9,1.899503,0.0
100,2016-05-31,1.9,1.9,1.9,1.9,1.899503,0.0
101,2016-06-01,1.9,1.9,1.9,1.9,1.899503,0.0
102,2016-06-02,1.9,1.9,1.9,1.9,1.899503,0.0
103,2016-06-03,1.9,1.9,1.9,1.9,1.899503,0.0
104,2016-06-06,1.9,1.9,1.9,1.9,1.899503,0.0
105,2016-06-07,1.9,1.9,1.9,1.9,1.899503,0.0
106,2016-06-08,1.9,1.9,1.9,1.9,1.899503,0.0
107,2016-06-09,1.9,1.9,1.9,1.9,1.899503,0.0
108,2016-06-10,1.9,1.9,1.9,1.9,1.899503,0.0
109,2016-06-13,1.9,1.9,1.9,1.9,1.899503,0.0
110,2016-06-14,1.9,1.9,1.9,1.9,1.899503,0.0
111,2016-06-15,1.9,1.9,1.9,1.9,1.899503,0.0
112,2016-06-16,1.9,1.9,1.9,1.9,1.899503,0.0
113,2016-06-17,1.9,1.9,1.9,1.9,1.899503,0.0
114,2016-06-20,1.9,1.9,1.9,1.9,1.899503,0.0
115,2016-06-21,1.9,1.9,1.9,1.9,1.899503,0.0
116,2016-06-22,1.9,1.9,1.9,1.9,1.899503,0.0
117,2016-06-23,1.9,1.9,1.9,1.9,1.899503,0.0
118,2016-06-24,1.9,1.9,1.9,1.9,1.899503,0.0
119,2016-06-27,1.9,1.9,1.9,1.9,1.899503,0.0
120,2016-06-28,1.9,1.9,1.9,1.9,1.899503,0.0
121,2016-06-29,1.9,1.9,1.9,1.9,1.899503,0.0
122,2016-06-30,1.9,1.9,1.9,1.9,1.899503,0.0
123,2016-07-01,1.9,1.9,1.9,1.9,1.899503,0.0
124,2016-07-04,2.04,2.09,2.04,2.05,2.049463,2900.0
125,2016-07-05,2.05,2.05,2.05,2.05,2.049463,0.0
126,2016-07-06,2.05,2.05,2.05,2.05,2.049463,0.0
127,2016-07-07,2.05,2.05,2.05,2.05,2.049463,0.0
128,2016-07-08,2.05,2.05,2.05,2.05,2.049463,0.0
129,2016-07-11,2.05,2.05,2.05,2.05,2.049463,0.0
130,2016-07-12,2.05,2.05,2.05,2.05,2.049463,0.0
131,2016-07-13,2.05,2.05,2.05,2.05,2.049463,0.0
132,2016-07-14,2.05,2.05,2.05,2.05,2.049463,0.0
133,2016-07-15,2.05,2.05,2.05,2.05,2.049463,0.0
134,2016-07-18,2.05,2.05,2.05,2.05,2.049463,0.0
135,2016-07-19,2.05,2.05,2.05,2.05,2.049463,0.0
136,2016-07-20,2.05,2.05,2.05,2.05,2.049463,0.0
137,2016-07-21,2.05,2.05,2.05,2.05,2.049463,0.0
138,2016-07-22,2.05,2.05,2.05,2.05,2.049463,0.0
139,2016-07-25,2.05,2.05,2.05,2.05,2.049463,0.0
140,2016-07-26,2.05,2.05,2.05,2.05,2.049463,0.0
141,2016-07-27,2.05,2.05,2.05,2.05,2.049463,0.0
142,2016-07-28,2.05,2.05,2.05,2.05,2.049463,0.0
143,2016-07-29,2.05,2.05,2.05,2.05,2.049463,0.0
